-0.039,-0.269,-13.207,0.158,-0.081,0.028,0.187,-0.287,-12.642,0.142,0.119,0.019,0.000,21.240,12.103,0.000
-0.041,-0.324,-13.105,0.166,-0.074,0.025,0.143,-0.261,-12.868,0.132,0.129,0.018,0.000,21.236,10.804,0.000
-0.186,-0.428,-13.559,0.187,-0.082,0.023,0.181,-0.187,-13.228,0.102,0.109,0.020,0.000,20.892,11.424,0.000
-0.137,-0.349,-13.296,0.175,-0.078,0.023,0.128,-0.241,-12.883,0.121,0.118,0.017,0.000,21.230,11.254,0.000
-0.111,-0.281,-13.469,0.165,-0.083,0.027,0.165,-0.302,-13.014,0.135,0.116,0.021,0.000,21.188,10.804,0.000
-0.178,-0.296,-13.242,0.152,-0.083,0.026,0.138,-0.311,-12.638,0.150,0.109,0.020,0.000,21.327,10.804,0.000
-0.161,-0.336,-13.445,0.172,-0.072,0.021,0.172,-0.246,-13.063,0.120,0.121,0.019,0.000,21.282,10.804,0.000
-0.137,-0.322,-13.412,0.173,-0.073,0.020,0.217,-0.220,-12.949,0.122,0.120,0.021,0.000,21.565,12.103,0.000
-0.112,-0.283,-13.403,0.162,-0.072,0.022,0.262,-0.304,-12.909,0.128,0.124,0.018,0.000,21.552,12.103,0.000
-0.139,-0.378,-13.595,0.176,-0.069,0.021,0.239,-0.210,-13.094,0.120,0.128,0.021,0.000,21.236,10.804,0.000
-0.089,-0.324,-13.184,0.168,-0.070,0.022,0.307,-0.280,-12.905,0.128,0.128,0.020,0.000,21.282,10.804,0.000
-0.134,-0.403,-13.330,0.166,-0.086,0.022,0.169,-0.242,-12.949,0.130,0.112,0.019,0.000,21.191,10.804,0.000
-0.069,-0.420,-13.777,0.177,-0.066,0.024,0.221,-0.224,-13.213,0.109,0.130,0.020,0.000,21.288,10.804,0.000
-0.156,-0.340,-13.178,0.153,-0.069,0.022,0.211,-0.329,-12.679,0.142,0.124,0.017,0.000,21.201,10.804,0.000
-0.110,-0.282,-13.286,0.159,-0.081,0.025,0.167,-0.302,-12.830,0.134,0.117,0.021,0.000,21.210,12.952,0.000
-0.208,-0.386,-13.778,0.181,-0.093,0.023,0.153,-0.201,-13.333,0.109,0.104,0.021,0.000,21.240,11.424,0.000
-0.254,-0.328,-13.343,0.184,-0.097,0.019,0.272,0.320,-12.530,0.099,0.120,0.019,0.000,21.045,10.804,0.000
-0.084,-0.245,-13.396,0.145,-0.073,0.022,0.157,-0.247,-12.928,0.147,0.121,0.021,0.000,21.269,11.254,0.000
-0.205,-0.339,-13.143,0.158,-0.067,0.022,0.205,-0.307,-12.928,0.145,0.127,0.021,0.000,21.058,12.442,0.000
-0.064,-0.367,-13.034,0.162,-0.064,0.022,0.256,-0.310,-12.897,0.135,0.132,0.021,0.000,21.256,13.631,0.000
-0.063,-0.313,-13.177,0.155,-0.066,0.023,0.226,-0.295,-12.961,0.146,0.132,0.021,0.000,21.253,11.084,0.000
0.006,-0.300,-13.359,0.159,-0.067,0.026,0.212,-0.308,-12.825,0.133,0.132,0.021,0.000,21.220,13.121,0.000
-0.086,-0.302,-13.131,0.147,-0.062,0.026,0.179,-0.321,-12.699,0.154,0.134,0.020,0.000,21.236,12.272,0.000
-0.088,-0.302,-13.323,0.152,-0.056,0.024,0.275,-0.324,-12.778,0.146,0.134,0.020,0.000,20.934,10.804,0.000
-0.041,-0.409,-13.255,0.161,-0.062,0.022,0.261,-0.225,-12.943,0.123,0.140,0.018,0.000,21.272,11.424,0.000
-0.065,-0.394,-13.292,0.165,-0.065,0.023,0.213,-0.281,-13.014,0.127,0.135,0.020,0.000,20.960,11.254,0.000
-0.113,-0.311,-13.358,0.167,-0.070,0.028,0.236,-0.209,-12.942,0.126,0.127,0.021,0.000,21.178,11.933,0.000
-0.091,-0.352,-13.475,0.170,-0.068,0.025,0.191,-0.262,-12.907,0.128,0.129,0.018,0.000,21.285,13.121,0.000
-0.064,-0.397,-13.247,0.156,-0.062,0.026,0.164,-0.222,-12.900,0.134,0.138,0.018,0.000,21.272,10.804,0.000
-0.086,-0.356,-13.027,0.151,-0.062,0.023,0.179,-0.318,-12.701,0.156,0.125,0.020,0.000,21.223,11.254,0.000
-0.138,-0.407,-13.366,0.172,-0.067,0.025,0.238,-0.264,-13.055,0.126,0.122,0.021,0.000,21.204,12.442,0.000
-0.086,-0.298,-13.103,0.158,-0.071,0.024,0.255,-0.338,-12.893,0.138,0.130,0.021,0.000,21.262,13.801,0.000
-0.060,-0.366,-13.027,0.149,-0.078,0.022,0.255,-0.304,-12.788,0.143,0.124,0.018,0.000,21.054,10.804,0.000
-0.135,-0.352,-13.406,0.163,-0.069,0.021,0.235,-0.239,-12.975,0.129,0.136,0.020,0.000,21.308,12.442,0.000
-0.113,-0.366,-13.443,0.169,-0.068,0.022,0.191,-0.266,-13.089,0.124,0.133,0.021,0.000,21.191,10.804,0.000
-0.087,-0.301,-13.102,0.154,-0.060,0.024,0.251,-0.366,-12.849,0.148,0.136,0.020,0.000,21.210,10.804,0.000
-0.160,-0.366,-13.294,0.166,-0.067,0.022,0.186,-0.266,-12.971,0.134,0.132,0.021,0.000,21.217,10.914,0.000
