0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.238,-0.180,-0.530,0.028,-0.034,-0.002,-0.069,0.262,-0.679,-0.054,-0.024,-0.000,0.000,23.396,11.084,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.286,-0.180,-0.489,0.031,-0.032,0.001,-0.071,0.232,-0.637,-0.051,-0.020,0.000,0.000,21.766,11.593,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.169,-0.169,-0.460,0.029,-0.023,-0.003,-0.029,0.227,-0.665,-0.046,-0.009,0.000,0.000,21.854,10.804,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.168,-0.192,-0.714,0.033,-0.042,-0.000,-0.115,0.232,-0.863,-0.058,-0.029,0.003,0.000,21.936,10.804,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.216,-0.112,-0.427,0.032,-0.026,-0.005,-0.001,0.218,-0.601,-0.048,-0.015,-0.003,0.000,21.822,10.914,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.238,-0.070,-0.494,0.027,-0.033,-0.003,-0.093,0.191,-0.638,-0.051,-0.024,0.001,0.000,21.786,11.933,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.191,-0.150,-0.570,0.034,-0.041,-0.003,-0.109,0.207,-0.725,-0.064,-0.025,-0.001,0.000,21.744,11.424,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.216,-0.196,-0.417,0.030,-0.023,-0.000,0.022,0.254,-0.597,-0.053,-0.007,-0.000,0.000,21.757,11.763,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.192,-0.096,-0.536,0.033,-0.037,-0.004,-0.067,0.262,-0.793,-0.059,-0.024,-0.000,0.000,21.776,10.804,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.239,-0.096,-0.601,0.033,-0.039,0.001,-0.046,0.275,-0.642,-0.055,-0.025,0.000,0.000,21.845,10.914,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.121,-0.140,-0.532,0.031,-0.031,-0.002,-0.096,0.275,-0.599,-0.048,-0.014,-0.002,0.000,21.783,10.804,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.144,-0.068,-0.427,0.033,-0.042,-0.005,-0.095,0.188,-0.670,-0.051,-0.021,0.003,0.000,21.812,11.763,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.192,-0.099,-0.453,0.031,-0.030,0.001,-0.071,0.175,-0.672,-0.049,-0.017,-0.000,0.000,21.838,12.272,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-1.536,6.742,21.352,-2.067,-0.043,-0.018,-0.246,-10.752,21.208,3.714,-0.142,-0.006,0.000,20.895,547.247,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-1.154,8.265,23.839,-2.256,-0.115,0.006,-0.577,-10.860,23.330,3.887,-0.181,0.007,0.000,21.698,549.789,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
1.085,8.031,21.877,-1.984,-0.053,0.019,0.278,-10.224,20.720,3.514,0.037,-0.032,0.000,21.692,554.026,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.879,7.963,17.237,-1.847,-0.140,0.011,-0.381,-9.944,17.822,3.412,-0.081,-0.013,0.000,21.812,553.179,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.210,7.652,17.951,-1.755,-0.124,0.024,0.293,-8.905,17.996,3.276,0.072,0.010,0.000,21.718,553.857,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.750,7.649,19.732,-1.907,-0.233,0.004,-0.218,-10.360,21.119,3.398,-0.260,0.009,0.000,21.835,554.873,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.689,7.314,18.072,-1.818,-0.164,0.009,-0.105,-9.819,17.924,3.303,0.077,-0.031,0.000,21.838,550.806,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.144,7.000,19.273,-1.876,-0.092,0.009,-1.122,-9.752,17.173,3.293,-0.320,-0.022,0.000,21.301,557.246,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.420,7.260,19.699,-1.943,0.069,-0.012,0.561,-9.557,19.300,3.457,0.203,-0.062,-0.072,21.753,552.670,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
1.242,6.875,16.703,-1.824,0.373,-0.015,2.944,-9.398,18.002,3.279,0.543,-0.079,-0.072,21.786,554.534,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-1.833,7.291,22.154,-2.117,-0.208,0.001,-0.487,-11.214,21.365,3.725,-0.177,-0.021,0.000,20.703,554.873,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.036,7.830,19.616,-1.898,-0.130,0.009,-0.654,-9.730,18.399,3.414,-0.078,-0.021,0.000,21.523,551.823,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-1.156,7.144,22.339,-2.088,-0.024,-0.006,0.053,-11.301,21.066,3.704,0.070,-0.034,0.000,21.867,551.314,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.581,9.045,21.923,-1.999,0.025,0.002,0.593,-10.944,21.303,3.686,0.212,-0.029,0.000,22.092,552.670,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.077,6.981,21.200,-1.897,0.130,-0.008,0.383,-9.939,21.677,3.354,0.064,-0.029,0.000,21.832,556.568,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.605,7.251,17.418,-1.798,-0.000,-0.013,0.256,-9.763,17.711,3.247,0.174,-0.074,-0.072,22.404,555.212,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-1.942,7.215,18.378,-1.932,-0.120,-0.018,-0.088,-10.024,17.851,3.503,0.075,-0.036,0.000,22.131,548.603,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.653,7.385,15.420,-1.660,-0.199,-0.010,0.194,-8.764,16.459,3.089,0.054,-0.030,0.000,21.861,543.519,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
2.066,8.240,19.971,-1.814,-0.120,0.031,0.235,-9.924,19.975,3.271,-0.019,-0.020,0.000,21.786,548.942,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.768,7.867,19.765,-1.959,-0.204,0.011,-0.050,-10.166,20.852,3.498,-0.369,0.005,0.000,21.487,551.653,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-1.630,8.808,20.455,-1.950,-0.468,0.019,-0.471,-10.573,21.151,3.454,-0.251,-0.001,0.000,21.786,552.670,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-1.150,6.597,16.789,-1.876,0.021,-0.019,0.364,-10.198,17.073,3.414,0.093,-0.025,0.000,21.545,547.925,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.166,8.372,21.630,-2.165,0.049,0.001,0.128,-11.155,20.677,3.859,0.112,-0.042,0.000,21.828,551.823,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-1.323,7.506,18.693,-1.908,-0.213,0.020,-1.049,-10.090,18.404,3.470,-0.332,-0.001,0.000,21.753,552.840,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
1.450,8.523,22.209,-2.002,0.078,-0.002,0.304,-10.133,21.118,3.559,0.018,-0.030,0.000,21.708,551.823,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.644,8.654,23.559,-2.050,0.036,-0.006,1.960,-11.236,24.732,3.613,0.227,-0.043,0.000,21.744,548.772,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-1.346,7.520,16.838,-1.923,-0.217,-0.009,-0.619,-9.454,16.779,3.366,-0.171,-0.046,0.000,21.851,552.670,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
1.313,6.564,17.546,-1.742,0.090,-0.006,1.774,-9.576,18.239,3.147,0.206,-0.051,0.000,21.311,550.128,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.461,8.576,21.621,-1.967,-0.020,0.024,0.455,-10.708,21.381,3.617,0.111,0.015,0.000,21.825,554.873,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
1.746,9.584,26.016,-2.102,0.197,0.001,2.145,-11.801,26.689,3.855,0.233,-0.069,0.000,21.812,552.501,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-1.179,8.274,18.556,-1.914,-0.407,0.022,-1.106,-10.519,19.491,3.497,-0.125,-0.035,0.000,21.737,548.942,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-1.264,6.407,20.282,-1.994,0.069,0.005,0.245,-10.379,20.036,3.445,0.053,-0.041,0.000,21.864,549.281,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-1.100,8.894,21.058,-2.200,-0.156,0.015,1.099,-11.024,22.889,3.861,0.106,-0.015,0.000,21.773,553.687,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.902,7.012,22.235,-2.086,0.020,-0.020,0.240,-10.394,21.802,3.588,-0.068,-0.031,0.000,21.887,543.010,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.569,8.457,18.089,-1.735,-0.036,0.028,-0.595,-9.654,17.495,3.276,-0.145,0.006,0.000,21.796,556.738,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.121,6.990,18.808,-1.781,0.085,0.005,1.430,-9.863,19.308,3.338,0.227,-0.056,0.000,21.682,551.314,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.595,6.975,22.084,-2.005,0.151,-0.014,-0.263,-10.999,20.689,3.622,-0.024,-0.044,0.000,21.809,532.673,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.663,8.204,21.440,-2.027,-0.146,0.003,0.710,-10.305,23.322,3.536,-0.128,-0.005,0.000,21.766,557.754,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.354,8.334,22.333,-2.072,0.095,0.006,0.168,-10.949,22.527,3.617,0.028,-0.057,0.000,21.327,555.890,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.553,7.775,21.121,-2.007,-0.111,-0.005,-1.060,-10.496,19.076,3.537,-0.226,-0.010,0.000,21.773,556.399,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.316,7.258,17.298,-1.818,0.029,-0.005,1.267,-9.797,19.024,3.356,0.199,-0.024,0.000,22.209,552.501,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.576,6.321,14.533,-1.702,-0.017,0.004,0.699,-9.017,15.611,3.103,0.252,-0.047,0.000,21.298,551.314,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.096,7.302,15.415,-1.644,-0.026,0.020,2.048,-9.458,16.092,3.194,0.123,-0.013,0.000,21.812,549.450,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.977,7.413,14.002,-1.692,-0.241,0.014,0.012,-8.914,15.564,3.162,-0.134,-0.025,0.000,22.349,549.281,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.870,8.135,18.548,-1.827,0.001,0.016,-0.729,-10.053,18.895,3.397,0.085,-0.022,0.000,21.802,557.415,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.841,5.946,17.467,-1.664,0.154,-0.011,1.639,-9.066,16.724,3.158,0.359,-0.052,0.000,21.864,556.738,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.595,9.895,21.101,-1.884,-0.300,0.039,-0.243,-10.858,22.097,3.516,-0.181,-0.011,0.000,22.183,554.195,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.250,8.268,20.313,-1.976,0.146,-0.004,2.322,-10.395,22.565,3.541,0.312,-0.026,0.000,21.838,553.348,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.082,-0.516,-9.655,0.275,-0.023,-0.002,-0.031,-0.229,-9.136,0.125,-0.017,0.001,0.000,22.088,13.970,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.057,-0.558,-9.611,0.269,-0.026,0.001,-0.009,-0.297,-9.022,0.133,-0.028,0.002,0.000,22.410,13.291,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
0.016,-0.550,-9.492,0.251,-0.014,0.002,-0.040,-0.425,-8.932,0.152,-0.016,-0.001,0.000,22.088,10.804,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.058,-0.587,-9.688,0.269,-0.016,-0.001,-0.059,-0.329,-9.311,0.134,-0.019,0.002,0.000,22.111,14.480,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.198,-0.555,-9.754,0.270,-0.037,0.003,-0.097,-0.239,-9.180,0.121,-0.031,0.002,0.000,22.059,12.442,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.128,-0.595,-9.729,0.277,-0.036,-0.002,-0.120,-0.277,-9.219,0.123,-0.041,0.002,0.000,22.147,12.442,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.011,-0.586,-9.505,0.272,-0.020,-0.001,-0.058,-0.249,-9.162,0.128,-0.009,0.005,0.000,22.196,12.782,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.036,-0.601,-9.466,0.273,-0.011,0.001,-0.055,-0.244,-9.134,0.125,-0.016,0.002,0.000,22.114,12.103,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.152,-0.666,-9.943,0.274,-0.031,0.002,-0.053,-0.240,-9.399,0.123,-0.031,0.002,0.000,22.092,31.288,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.085,-0.761,-9.952,0.289,-0.025,0.001,-0.113,-0.170,-9.228,0.104,-0.023,0.002,0.000,21.594,13.801,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.082,-0.678,-9.727,0.281,-0.032,0.001,-0.092,-0.267,-9.336,0.109,-0.034,0.003,0.000,22.059,12.442,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.155,-0.640,-9.768,0.280,-0.015,-0.002,-0.101,-0.219,-9.206,0.121,-0.010,0.004,0.000,22.508,10.804,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
-0.081,-0.653,-9.540,0.273,-0.027,0.000,-0.103,-0.330,-9.201,0.129,-0.019,0.005,0.000,21.978,10.804,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
